sample,variable,n,mean,std,min,max,skew,kurtosis,pct_zero,iqr,p01,p05,p10,p25,p50,p75,p90,p95,p99
holdout_2025,C_14d,133409,6.687866716840407,1.1023745520468833,1.0986122886681098,8.109224953089955,-1.429407420931508,1.4476275386314392,0.0,0.9985288301111277,3.367295829986474,4.127134385045092,4.948759890378168,6.400257445308821,7.05444965813294,7.3987862754199485,7.71244383427499,7.85748078694253,8.029080983249132
holdout_2025,H_14d_raw,133409,0.16334175841313692,0.230510151266272,0.0,0.9934856554864873,2.268830774370975,4.558591525403656,0.00299829846562076,0.14224554379443669,0.007823839241120465,0.013313308893102086,0.017637818002006683,0.029097491647612262,0.06525217406151525,0.17134303544204896,0.4758182302012742,0.8040078033500011,0.9861444505620047
holdout_2025,pool_size_16d,133409,1300.7075684549018,814.8945795220077,3.0,3485.0,0.29203657073724504,-0.47951660254398476,0.0,1094.0,33.0,68.0,160.0,695.0,1300.0,1789.0,2436.0,2785.0,3279.0
holdout_2025,C_16d,133409,6.800101572155085,1.09241680288641,1.3862943611198906,8.156510226079966,-1.4634417019061734,1.4897990698387678,0.0,0.9446212385003809,3.5263605246161616,4.23410650459726,5.081404364984463,6.54534966033442,7.170888478512505,7.489970898834801,7.798523053625206,7.932362154339751,8.09559870137819
holdout_2025,H_16d_raw,133409,0.16132970749092276,0.22893966795395237,0.0,0.9919682103722185,2.307986797650396,4.750159910594936,0.00299829846562076,0.13868045627822173,0.007896755188727858,0.013368637999420509,0.017664596000382844,0.02896275699688047,0.06492501741990646,0.1676432132751022,0.4543788586276588,0.8054236696658008,0.9843164768310397
holdout_2025,lag_pool_raw_count,133409,2496.2469398616286,1351.8701574280253,20.0,4779.0,-0.36026170148475173,-0.931970677372584,0.0,1744.0,66.0,127.0,331.0,2025.0,2471.0,3769.0,4183.0,4332.0,4599.0
holdout_2025,lag_weight,133409,746.6218401850143,470.23776774771267,4.106688927627345,1944.1657274482648,0.163737904132089,-0.7942008022855953,0.0,611.9134567384472,18.38224210935524,36.164594676657686,75.20790672156812,426.66191825670495,753.7699970194923,1038.575374995152,1423.4944427770274,1560.0650104099727,1720.8039692790019
holdout_2025,lag_kish_n,133409,1502.1212695405047,826.6465940585305,11.210532315179048,3214.5028281258583,-0.23506974433351444,-0.8874640428175491,0.0,1114.669844068406,39.25397584369089,79.2965567254486,204.55647674548908,1049.0676173094469,1543.071839257203,2163.737461377853,2580.1085127012834,2750.9750045367773,2907.7881340187396
holdout_2025,V_lag,133409,6.220704907213132,1.1341859982170346,1.6305512348307896,7.573102459336918,-1.3831183786349934,0.9820513434752671,0.0,0.8882346426642886,2.9643572916879997,3.6153565515783144,4.333465220059857,6.058332972822844,6.62641306312764,6.946567615487132,7.261572252755926,7.353123566253204,7.451127839528967
holdout_2025,G_lag_raw,133409,0.14969699831239222,0.2217041696313849,1.2633716448543741e-24,0.9924027853385161,2.464131013377769,5.392629882502089,0.0,0.13269078017975028,0.007659618213098513,0.013047897521412484,0.017074046218984004,0.027295826381030546,0.060592748402136416,0.15998660656078081,0.38650109242484687,0.8010292722482878,0.975200647463467
holdout_2025,G_lag_residual,124373,0.14059467576169488,0.22806557680722542,-6.683729631758918e-20,0.9923359892759247,2.4989819031069165,5.37147152493969,0.0008040330296768592,0.11207567779503139,0.005321036420848158,0.011018976955055038,0.014691783501160306,0.022756316774591244,0.04308311727560742,0.13483199456962264,0.4058907661683554,0.8181689678384861,0.9751924007334105
holdout_2025,V_lag_completed,133409,6.220652722266348,1.1341895778707656,1.6305512348307896,7.573102459336918,-1.3831790583270722,0.9821265163349406,0.0,0.8882061549685041,2.9643572916879997,3.615294434647261,4.333464993852283,6.058332972822843,6.62641306312764,6.946539127791347,7.261570033638068,7.353006919228692,7.451102434377101
holdout_2025,G_lag_completed_raw,133409,0.14969950752409844,0.22170449264912118,1.2633716468309464e-24,0.9924027853385154,2.4640855196573335,5.392462341629733,0.0,0.1326904034283339,0.0076596182130985145,0.013047897521412478,0.017074046218984007,0.02729620313244695,0.06059274840213641,0.15998660656078087,0.38650109242484687,0.8010292722482878,0.9752006474634672
holdout_2025,boilerplate_share,133409,0.22245925664901733,0.3222271203994751,0.0,1.0,1.176190733909607,0.0966038703918457,62.124744207662154,0.3913043439388275,0.0,0.0,0.0,0.0,0.0,0.3913043439388275,0.7777777910232544,1.0,1.0
holdout_2025,loanAmount,133409,578.4725543254203,2639.366739385339,5.0,500000.0,145.0810534302338,25225.20266091636,0.0,375.0,75.0,125.0,175.0,225.0,350.0,600.0,1050.0,1600.0,4000.0
holdout_2025,borrowerCount,133409,1.2506052815027473,1.9487975978569552,1.0,49.0,11.257282422236011,153.4432437071359,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
holdout_2025,country_ppp,133409,2869.07073735655,1343.0296091406587,616.0,4321.0,-0.20928981263203575,-1.4410742367397027,0.0,2677.0,616.0,616.0,980.0,1644.0,2549.0,4321.0,4321.0,4321.0,4321.0
holdout_2025,log_loan_amount,133409,5.952732568096313,0.7931823680161224,1.791759469228055,13.122365377402328,0.6314594289455931,1.2128284761713064,0.0,0.9780599352629213,4.330733340286331,4.836281906951478,5.170483995038151,5.420534999272286,5.860786223465865,6.398594934535208,6.957497370876951,7.3783837129967145,8.294299608857235
holdout_2025,log_borrower_count,133409,0.7368976522553785,0.26483164878450244,0.6931471805599453,3.912023005428146,7.0682419118022946,54.00930904211027,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.302585092994046
holdout_2025,log_repayment_term,133409,2.5353960042137023,0.3111795358003641,1.0986122886681098,4.6443908991413725,0.4398140728467693,0.7184106445096394,0.0,0.5108256237659905,1.9459101490553132,2.0794415416798357,2.1972245773362196,2.1972245773362196,2.5649493574615367,2.70805020110221,2.772588722239781,3.044522437723423,3.332204510175204
holdout_2025,log_platform_posting_7d,133409,7.902432393786565,0.4656765093169608,6.703188113240863,8.789203094473724,-0.4072732027377244,-0.5897940440406568,0.0,0.6342325872535346,6.8658910748834385,7.036148493750536,7.186144304522325,7.623153068476902,7.943782692458625,8.257385655730436,8.4906438561827,8.588955557643128,8.695506726812653
