variable,group,bin,left,right,count,share_pct
funded_within_72h,结果变量,34,0.8500000000000001,0.875,0,0.0
funded_within_72h,结果变量,35,0.875,0.9,0,0.0
funded_within_72h,结果变量,36,0.9,0.925,0,0.0
funded_within_72h,结果变量,37,0.925,0.9500000000000001,0,0.0
funded_within_72h,结果变量,38,0.9500000000000001,0.9750000000000001,0,0.0
funded_within_72h,结果变量,39,0.9750000000000001,1.0,612513,49.6311
pool_size_active,池规模,0,10.0,112.05,178681,14.4783
pool_size_active,池规模,1,112.05,214.1,91803,7.4387
pool_size_active,池规模,2,214.1,316.15,57445,4.6547
pool_size_active,池规模,3,316.15,418.2,67929,5.5042
pool_size_active,池规模,4,418.2,520.25,75466,6.1149
pool_size_active,池规模,5,520.25,622.3,54821,4.4421
pool_size_active,池规模,6,622.3,724.35,48750,3.9501
pool_size_active,池规模,7,724.35,826.4,53066,4.2999
pool_size_active,池规模,8,826.4,928.4499999999999,63583,5.152
pool_size_active,池规模,9,928.4499999999999,1030.5,70986,5.7519
pool_size_active,池规模,10,1030.5,1132.55,69051,5.5951
pool_size_active,池规模,11,1132.55,1234.6,63568,5.1508
pool_size_active,池规模,12,1234.6,1336.6499999999999,55684,4.512
pool_size_active,池规模,13,1336.6499999999999,1438.7,47110,3.8173
pool_size_active,池规模,14,1438.7,1540.75,34801,2.8199
pool_size_active,池规模,15,1540.75,1642.8,23898,1.9364
pool_size_active,池规模,16,1642.8,1744.85,22013,1.7837
pool_size_active,池规模,17,1744.85,1846.8999999999999,20261,1.6417
pool_size_active,池规模,18,1846.8999999999999,1948.95,17791,1.4416
pool_size_active,池规模,19,1948.95,2051.0,16100,1.3046
pool_size_active,池规模,20,2051.0,2153.0499999999997,14430,1.1692
pool_size_active,池规模,21,2153.0499999999997,2255.1,9332,0.7562
pool_size_active,池规模,22,2255.1,2357.15,7751,0.6281
pool_size_active,池规模,23,2357.15,2459.2,8382,0.6792
pool_size_active,池规模,24,2459.2,2561.25,9378,0.7599
pool_size_active,池规模,25,2561.25,2663.2999999999997,6587,0.5337
pool_size_active,池规模,26,2663.2999999999997,2765.35,7091,0.5746
pool_size_active,池规模,27,2765.35,2867.4,7110,0.5761
pool_size_active,池规模,28,2867.4,2969.45,5889,0.4772
pool_size_active,池规模,29,2969.45,3071.5,5842,0.4734
pool_size_active,池规模,30,3071.5,3173.5499999999997,4068,0.3296
pool_size_active,池规模,31,3173.5499999999997,3275.6,4136,0.3351
pool_size_active,池规模,32,3275.6,3377.65,2440,0.1977
pool_size_active,池规模,33,3377.65,3479.7,2417,0.1958
pool_size_active,池规模,34,3479.7,3581.75,1905,0.1544
pool_size_active,池规模,35,3581.75,3683.7999999999997,1146,0.0929
pool_size_active,池规模,36,3683.7999999999997,3785.85,856,0.0694
pool_size_active,池规模,37,3785.85,3887.9,718,0.0582
pool_size_active,池规模,38,3887.9,3989.95,391,0.0317
pool_size_active,池规模,39,3989.95,4092.0,1455,0.1179
pool_size_14d,池规模,0,18.0,136.35,112980,9.1546
pool_size_14d,池规模,1,136.35,254.7,105243,8.5277
pool_size_14d,池规模,2,254.7,373.04999999999995,58883,4.7712
pool_size_14d,池规模,3,373.04999999999995,491.4,38136,3.0901
pool_size_14d,池规模,4,491.4,609.75,32216,2.6104
pool_size_14d,池规模,5,609.75,728.0999999999999,34336,2.7822
pool_size_14d,池规模,6,728.0999999999999,846.4499999999999,43956,3.5617
pool_size_14d,池规模,7,846.4499999999999,964.8,63634,5.1562
pool_size_14d,池规模,8,964.8,1083.1499999999999,77728,6.2982
pool_size_14d,池规模,9,1083.1499999999999,1201.5,74795,6.0605
pool_size_14d,池规模,10,1201.5,1319.85,76753,6.2192
pool_size_14d,池规模,11,1319.85,1438.1999999999998,74900,6.069
pool_size_14d,池规模,12,1438.1999999999998,1556.55,73053,5.9194
pool_size_14d,池规模,13,1556.55,1674.8999999999999,63532,5.1479
pool_size_14d,池规模,14,1674.8999999999999,1793.25,59557,4.8258
pool_size_14d,池规模,15,1793.25,1911.6,50927,4.1265
pool_size_14d,池规模,16,1911.6,2029.9499999999998,42194,3.4189
pool_size_14d,池规模,17,2029.9499999999998,2148.2999999999997,34612,2.8046
pool_size_14d,池规模,18,2148.2999999999997,2266.65,26845,2.1752
pool_size_14d,池规模,19,2266.65,2385.0,24333,1.9717
pool_size_14d,池规模,20,2385.0,2503.35,15629,1.2664
pool_size_14d,池规模,21,2503.35,2621.7,11376,0.9218
pool_size_14d,池规模,22,2621.7,2740.0499999999997,10141,0.8217
pool_size_14d,池规模,23,2740.0499999999997,2858.3999999999996,7187,0.5824
pool_size_14d,池规模,24,2858.3999999999996,2976.75,6079,0.4926
pool_size_14d,池规模,25,2976.75,3095.1,3198,0.2591
pool_size_14d,池规模,26,3095.1,3213.45,2016,0.1634
pool_size_14d,池规模,27,3213.45,3331.7999999999997,1411,0.1143
pool_size_14d,池规模,28,3331.7999999999997,3450.1499999999996,1084,0.0878
pool_size_14d,池规模,29,3450.1499999999996,3568.5,983,0.0797
pool_size_14d,池规模,30,3568.5,3686.85,760,0.0616
pool_size_14d,池规模,31,3686.85,3805.2,360,0.0292
pool_size_14d,池规模,32,3805.2,3923.5499999999997,637,0.0516
pool_size_14d,池规模,33,3923.5499999999997,4041.8999999999996,536,0.0434
pool_size_14d,池规模,34,4041.8999999999996,4160.25,484,0.0392
pool_size_14d,池规模,35,4160.25,4278.599999999999,417,0.0338
pool_size_14d,池规模,36,4278.599999999999,4396.95,466,0.0378
pool_size_14d,池规模,37,4396.95,4515.3,451,0.0365
pool_size_14d,池规模,38,4515.3,4633.65,535,0.0434
pool_size_14d,池规模,39,4633.65,4752.0,1768,0.1433
pool_size_16d,池规模,0,22.0,153.4185000000056,110764,8.9751
pool_size_16d,池规模,1,153.4185000000056,284.8370000000112,106517,8.6309
pool_size_16d,池规模,2,284.8370000000112,416.2555000000168,57745,4.679
pool_size_16d,池规模,3,416.2555000000168,547.6740000000224,37599,3.0466
pool_size_16d,池规模,4,547.6740000000224,679.0925000000279,30144,2.4425
pool_size_16d,池规模,5,679.0925000000279,810.5110000000336,31499,2.5523
pool_size_16d,池规模,6,810.5110000000336,941.9295000000392,39963,3.2381
pool_size_16d,池规模,7,941.9295000000392,1073.3480000000447,58642,4.7517
pool_size_16d,池规模,8,1073.3480000000447,1204.7665000000504,74812,6.0619
pool_size_16d,池规模,9,1204.7665000000504,1336.1850000000559,78011,6.3211
pool_size_16d,池规模,10,1336.1850000000559,1467.6035000000616,78713,6.378
pool_size_16d,池规模,11,1467.6035000000616,1599.0220000000672,77929,6.3145
pool_size_16d,池规模,12,1599.0220000000672,1730.4405000000727,75523,6.1195
pool_size_16d,池规模,13,1730.4405000000727,1861.8590000000784,66099,5.3559
pool_size_16d,池规模,14,1861.8590000000784,1993.2775000000838,57911,4.6925
pool_size_16d,池规模,15,1993.2775000000838,2124.6960000000895,56210,4.5546
pool_size_16d,池规模,16,2124.6960000000895,2256.114500000095,43442,3.52
pool_size_16d,池规模,17,2256.114500000095,2387.533000000101,34880,2.8263
pool_size_16d,池规模,18,2387.533000000101,2518.951500000106,27997,2.2686
pool_size_16d,池规模,19,2518.951500000106,2650.3700000001118,23771,1.9261
pool_size_16d,池规模,20,2650.3700000001118,2781.7885000001174,16540,1.3402
pool_size_16d,池规模,21,2781.7885000001174,2913.207000000123,11132,0.902
pool_size_16d,池规模,22,2913.207000000123,3044.625500000129,8924,0.7231
pool_size_16d,池规模,23,3044.625500000129,3176.0440000001345,7511,0.6086
pool_size_16d,池规模,24,3176.0440000001345,3307.4625000001397,5994,0.4857
pool_size_16d,池规模,25,3307.4625000001397,3438.8810000001454,3818,0.3094
pool_size_16d,池规模,26,3438.8810000001454,3570.299500000151,2302,0.1865
pool_size_16d,池规模,27,3570.299500000151,3701.7180000001567,1277,0.1035
pool_size_16d,池规模,28,3701.7180000001567,3833.1365000001624,996,0.0807
pool_size_16d,池规模,29,3833.1365000001624,3964.5550000001676,954,0.0773
pool_size_16d,池规模,30,3964.5550000001676,4095.9735000001733,840,0.0681
pool_size_16d,池规模,31,4095.9735000001733,4227.392000000179,549,0.0445
pool_size_16d,池规模,32,4227.392000000179,4358.810500000184,489,0.0396
pool_size_16d,池规模,33,4358.810500000184,4490.22900000019,311,0.0252
pool_size_16d,池规模,34,4490.22900000019,4621.647500000196,334,0.0271
pool_size_16d,池规模,35,4621.647500000196,4753.066000000202,305,0.0247
pool_size_16d,池规模,36,4753.066000000202,4884.484500000207,624,0.0506
pool_size_16d,池规模,37,4884.484500000207,5015.903000000212,921,0.0746
pool_size_16d,池规模,38,5015.903000000212,5147.321500000218,399,0.0323
pool_size_16d,池规模,39,5147.321500000218,5278.7400000002235,1740,0.141
lag_pool_raw_count,池规模,0,44.0,249.3,87637,7.1011
lag_pool_raw_count,池规模,1,249.3,454.6,106828,8.6561
lag_pool_raw_count,池规模,2,454.6,659.9000000000001,56725,4.5964
lag_pool_raw_count,池规模,3,659.9000000000001,865.2,48254,3.91
lag_pool_raw_count,池规模,4,865.2,1070.5,18153,1.4709
lag_pool_raw_count,池规模,5,1070.5,1275.8000000000002,9139,0.7405
lag_pool_raw_count,池规模,6,1275.8000000000002,1481.1000000000001,9757,0.7906
lag_pool_raw_count,池规模,7,1481.1000000000001,1686.4,20667,1.6746
lag_pool_raw_count,池规模,8,1686.4,1891.7,32439,2.6285
lag_pool_raw_count,池规模,9,1891.7,2097.0,53938,4.3705
lag_pool_raw_count,池规模,10,2097.0,2302.3,81280,6.586
lag_pool_raw_count,池规模,11,2302.3,2507.6000000000004,97451,7.8963
lag_pool_raw_count,池规模,12,2507.6000000000004,2712.9,93152,7.548
lag_pool_raw_count,池规模,13,2712.9,2918.2000000000003,88997,7.2113
lag_pool_raw_count,池规模,14,2918.2000000000003,3123.5,66956,5.4254
lag_pool_raw_count,池规模,15,3123.5,3328.8,43200,3.5004
lag_pool_raw_count,池规模,16,3328.8,3534.1000000000004,44902,3.6383
lag_pool_raw_count,池规模,17,3534.1000000000004,3739.4,50320,4.0774
lag_pool_raw_count,池规模,18,3739.4,3944.7000000000003,57107,4.6273
lag_pool_raw_count,池规模,19,3944.7000000000003,4150.0,46932,3.8028
lag_pool_raw_count,池规模,20,4150.0,4355.3,31116,2.5213
lag_pool_raw_count,池规模,21,4355.3,4560.6,28673,2.3233
lag_pool_raw_count,池规模,22,4560.6,4765.900000000001,16374,1.3268
lag_pool_raw_count,池规模,23,4765.900000000001,4971.200000000001,9239,0.7486
lag_pool_raw_count,池规模,24,4971.200000000001,5176.5,7637,0.6188
lag_pool_raw_count,池规模,25,5176.5,5381.8,4612,0.3737
lag_pool_raw_count,池规模,26,5381.8,5587.1,2963,0.2401
lag_pool_raw_count,池规模,27,5587.1,5792.400000000001,4802,0.3891
lag_pool_raw_count,池规模,28,5792.400000000001,5997.700000000001,5376,0.4356
lag_pool_raw_count,池规模,29,5997.700000000001,6203.0,2278,0.1846
lag_pool_raw_count,池规模,30,6203.0,6408.3,954,0.0773
lag_pool_raw_count,池规模,31,6408.3,6613.6,448,0.0363
lag_pool_raw_count,池规模,32,6613.6,6818.900000000001,186,0.0151
lag_pool_raw_count,池规模,33,6818.900000000001,7024.200000000001,569,0.0461
lag_pool_raw_count,池规模,34,7024.200000000001,7229.5,571,0.0463
lag_pool_raw_count,池规模,35,7229.5,7434.8,1589,0.1288
lag_pool_raw_count,池规模,36,7434.8,7640.1,185,0.015
lag_pool_raw_count,池规模,37,7640.1,7845.400000000001,46,0.0037
lag_pool_raw_count,池规模,38,7845.400000000001,8050.700000000001,1146,0.0929
lag_pool_raw_count,池规模,39,8050.700000000001,8256.0,1533,0.1242
lag_weight,池规模,0,10.528908024323128,83.82098968396252,108567,8.797
lag_weight,池规模,1,83.82098968396252,157.11307134360192,116119,9.409
lag_weight,池规模,2,157.11307134360192,230.4051530032413,56075,4.5437
lag_weight,池规模,3,230.4051530032413,303.6972346628807,34619,2.8051
lag_weight,池规模,4,303.6972346628807,376.9893163225201,26407,2.1397
lag_weight,池规模,5,376.9893163225201,450.2813979821595,33087,2.681
lag_weight,池规模,6,450.2813979821595,523.5734796417988,51238,4.1517
lag_weight,池规模,7,523.5734796417988,596.8655613014382,53545,4.3387
lag_weight,池规模,8,596.8655613014382,670.1576429610776,71450,5.7895
lag_weight,池规模,9,670.1576429610776,743.449724620717,73197,5.9311
lag_weight,池规模,10,743.449724620717,816.7418062803564,74964,6.0742
lag_weight,池规模,11,816.7418062803564,890.0338879399958,71983,5.8327
lag_weight,池规模,12,890.0338879399958,963.3259695996352,66893,5.4203
lag_weight,池规模,13,963.3259695996352,1036.6180512592746,68410,5.5432
lag_weight,池规模,14,1036.6180512592746,1109.910132918914,54122,4.3854
lag_weight,池规模,15,1109.910132918914,1183.2022145785534,44445,3.6013
lag_weight,池规模,16,1183.2022145785534,1256.4942962381926,46704,3.7844
lag_weight,池规模,17,1256.4942962381926,1329.7863778978322,44507,3.6063
lag_weight,池规模,18,1329.7863778978322,1403.0784595574717,31509,2.5531
lag_weight,池规模,19,1403.0784595574717,1476.370541217111,29297,2.3739
lag_weight,池规模,20,1476.370541217111,1549.6626228767502,20411,1.6539
lag_weight,池规模,21,1549.6626228767502,1622.9547045363897,12756,1.0336
lag_weight,池规模,22,1622.9547045363897,1696.2467861960292,9986,0.8092
lag_weight,池规模,23,1696.2467861960292,1769.5388678556685,9256,0.75
lag_weight,池规模,24,1769.5388678556685,1842.8309495153078,6126,0.4964
lag_weight,池规模,25,1842.8309495153078,1916.1230311749473,4978,0.4034
lag_weight,池规模,26,1916.1230311749473,1989.4151128345868,3081,0.2496
lag_weight,池规模,27,1989.4151128345868,2062.7071944942263,2160,0.175
lag_weight,池规模,28,2062.7071944942263,2135.9992761538656,2002,0.1622
lag_weight,池规模,29,2135.9992761538656,2209.2913578135053,895,0.0725
lag_weight,池规模,30,2209.2913578135053,2282.5834394731446,902,0.0731
lag_weight,池规模,31,2282.5834394731446,2355.875521132784,791,0.0641
lag_weight,池规模,32,2355.875521132784,2429.167602792423,522,0.0423
lag_weight,池规模,33,2429.167602792423,2502.4596844520624,548,0.0444
lag_weight,池规模,34,2502.4596844520624,2575.751766111702,252,0.0204
lag_weight,池规模,35,2575.751766111702,2649.0438477713415,237,0.0192
lag_weight,池规模,36,2649.0438477713415,2722.3359294309807,348,0.0282
lag_weight,池规模,37,2722.3359294309807,2795.6280110906205,90,0.0073
lag_weight,池规模,38,2795.6280110906205,2868.9200927502598,137,0.0111
lag_weight,池规模,39,2868.9200927502598,2942.212174409899,1515,0.1228
lag_kish_n,池规模,0,24.55001326857652,155.65979896245065,92215,7.4721
lag_kish_n,池规模,1,155.65979896245065,286.7695846563248,108500,8.7916
lag_kish_n,池规模,2,286.7695846563248,417.8793703501989,59962,4.8586
lag_kish_n,池规模,3,417.8793703501989,548.9891560440731,41427,3.3568
lag_kish_n,池规模,4,548.9891560440731,680.0989417379471,15827,1.2824
lag_kish_n,池规模,5,680.0989417379471,811.2087274318213,11441,0.927
lag_kish_n,池规模,6,811.2087274318213,942.3185131256955,22559,1.8279
lag_kish_n,池规模,7,942.3185131256955,1073.4282988195696,35661,2.8896
lag_kish_n,池规模,8,1073.4282988195696,1204.5380845134437,57238,4.6379
lag_kish_n,池规模,9,1204.5380845134437,1335.6478702073177,76873,6.2289
lag_kish_n,池规模,10,1335.6478702073177,1466.757655901192,88618,7.1806
lag_kish_n,池规模,11,1466.757655901192,1597.867441595066,86976,7.0476
lag_kish_n,池规模,12,1597.867441595066,1728.9772272889402,79845,6.4697
lag_kish_n,池规模,13,1728.9772272889402,1860.0870129828145,59585,4.8281
lag_kish_n,池规模,14,1860.0870129828145,1991.1967986766886,59150,4.7928
lag_kish_n,池规模,15,1991.1967986766886,2122.3065843705626,54702,4.4324
lag_kish_n,池规模,16,2122.3065843705626,2253.4163700644367,54437,4.411
lag_kish_n,池规模,17,2253.4163700644367,2384.526155758311,46604,3.7763
lag_kish_n,池规模,18,2384.526155758311,2515.635941452185,50851,4.1204
lag_kish_n,池规模,19,2515.635941452185,2646.745727146059,30924,2.5057
lag_kish_n,池规模,20,2646.745727146059,2777.8555128399335,28932,2.3443
lag_kish_n,池规模,21,2777.8555128399335,2908.9652985338075,21298,1.7257
lag_kish_n,池规模,22,2908.9652985338075,3040.0750842276816,13243,1.0731
lag_kish_n,池规模,23,3040.0750842276816,3171.1848699215557,5702,0.462
lag_kish_n,池规模,24,3171.1848699215557,3302.2946556154297,5961,0.483
lag_kish_n,池规模,25,3302.2946556154297,3433.404441309304,4083,0.3308
lag_kish_n,池规模,26,3433.404441309304,3564.514227003178,4703,0.3811
lag_kish_n,池规模,27,3564.514227003178,3695.6240126970524,5753,0.4662
lag_kish_n,池规模,28,3695.6240126970524,3826.7337983909265,2220,0.1799
lag_kish_n,池规模,29,3826.7337983909265,3957.8435840848006,1667,0.1351
lag_kish_n,池规模,30,3957.8435840848006,4088.9533697786746,713,0.0578
lag_kish_n,池规模,31,4088.9533697786746,4220.063155472549,1037,0.084
lag_kish_n,池规模,32,4220.063155472549,4351.172941166423,1819,0.1474
lag_kish_n,池规模,33,4351.172941166423,4482.282726860297,63,0.0051
lag_kish_n,池规模,34,4482.282726860297,4613.392512554171,419,0.034
lag_kish_n,池规模,35,4613.392512554171,4744.502298248045,90,0.0073
lag_kish_n,池规模,36,4744.502298248045,4875.612083941919,204,0.0165
lag_kish_n,池规模,37,4875.612083941919,5006.721869635793,276,0.0224
lag_kish_n,池规模,38,5006.721869635793,5137.831655329667,207,0.0168
lag_kish_n,池规模,39,5137.831655329667,5268.941441023542,2346,0.1901
lag_completed_raw_count,池规模,0,43.0,248.325,87522,7.0918
lag_completed_raw_count,池规模,1,248.325,453.65,107664,8.7239
lag_completed_raw_count,池规模,2,453.65,658.9749999999999,55794,4.5209
lag_completed_raw_count,池规模,3,658.9749999999999,864.3,48470,3.9275
lag_completed_raw_count,池规模,4,864.3,1069.625,18263,1.4798
lag_completed_raw_count,池规模,5,1069.625,1274.9499999999998,10206,0.827
lag_completed_raw_count,池规模,6,1274.9499999999998,1480.2749999999999,9880,0.8006
lag_completed_raw_count,池规模,7,1480.2749999999999,1685.6,21110,1.7105
lag_completed_raw_count,池规模,8,1685.6,1890.925,35199,2.8521
lag_completed_raw_count,池规模,9,1890.925,2096.25,53018,4.296
lag_completed_raw_count,池规模,10,2096.25,2301.575,83360,6.7546
lag_completed_raw_count,池规模,11,2301.575,2506.8999999999996,95854,7.7669
lag_completed_raw_count,池规模,12,2506.8999999999996,2712.225,95141,7.7091
lag_completed_raw_count,池规模,13,2712.225,2917.5499999999997,92728,7.5136
lag_completed_raw_count,池规模,14,2917.5499999999997,3122.875,67573,5.4754
lag_completed_raw_count,池规模,15,3122.875,3328.2,45563,3.6919
lag_completed_raw_count,池规模,16,3328.2,3533.5249999999996,40015,3.2424
lag_completed_raw_count,池规模,17,3533.5249999999996,3738.85,47634,3.8597
lag_completed_raw_count,池规模,18,3738.85,3944.1749999999997,58614,4.7494
lag_completed_raw_count,池规模,19,3944.1749999999997,4149.5,50914,4.1255
lag_completed_raw_count,池规模,20,4149.5,4354.825,30396,2.4629
lag_completed_raw_count,池规模,21,4354.825,4560.15,25755,2.0869
lag_completed_raw_count,池规模,22,4560.15,4765.474999999999,13795,1.1178
lag_completed_raw_count,池规模,23,4765.474999999999,4970.799999999999,8997,0.729
lag_completed_raw_count,池规模,24,4970.799999999999,5176.125,5243,0.4248
lag_completed_raw_count,池规模,25,5176.125,5381.45,4131,0.3347
lag_completed_raw_count,池规模,26,5381.45,5586.775,4828,0.3912
lag_completed_raw_count,池规模,27,5586.775,5792.099999999999,3700,0.2998
lag_completed_raw_count,池规模,28,5792.099999999999,5997.424999999999,4062,0.3291
lag_completed_raw_count,池规模,29,5997.424999999999,6202.75,1977,0.1602
lag_completed_raw_count,池规模,30,6202.75,6408.075,568,0.046
lag_completed_raw_count,池规模,31,6408.075,6613.4,340,0.0275
lag_completed_raw_count,池规模,32,6613.4,6818.724999999999,232,0.0188
lag_completed_raw_count,池规模,33,6818.724999999999,7024.049999999999,515,0.0417
lag_completed_raw_count,池规模,34,7024.049999999999,7229.375,578,0.0468
lag_completed_raw_count,池规模,35,7229.375,7434.7,1582,0.1282
lag_completed_raw_count,池规模,36,7434.7,7640.025,185,0.015
lag_completed_raw_count,池规模,37,7640.025,7845.349999999999,46,0.0037
lag_completed_raw_count,池规模,38,7845.349999999999,8050.674999999999,1146,0.0929
lag_completed_raw_count,池规模,39,8050.674999999999,8256.0,1533,0.1242
lag_completed_weight,池规模,0,10.518023450437834,83.79245479238499,110275,8.9354
lag_completed_weight,池规模,1,83.79245479238499,157.06688613433212,115187,9.3335
lag_completed_weight,池规模,2,157.06688613433212,230.34131747627927,55390,4.4882
lag_completed_weight,池规模,3,230.34131747627927,303.61574881822645,34897,2.8277
lag_completed_weight,池规模,4,303.61574881822645,376.8901801601736,28299,2.293
lag_completed_weight,池规模,5,376.8901801601736,450.16461150212075,33334,2.701
lag_completed_weight,池规模,6,450.16461150212075,523.4390428440679,51616,4.1824
lag_completed_weight,池规模,7,523.4390428440679,596.713474186015,56986,4.6175
lag_completed_weight,池规模,8,596.713474186015,669.9879055279621,72707,5.8914
lag_completed_weight,池规模,9,669.9879055279621,743.2623368699093,76361,6.1874
lag_completed_weight,池规模,10,743.2623368699093,816.5367682118565,77319,6.2651
lag_completed_weight,池规模,11,816.5367682118565,889.8111995538036,77877,6.3103
lag_completed_weight,池规模,12,889.8111995538036,963.0856308957507,69314,5.6164
lag_completed_weight,池规模,13,963.0856308957507,1036.360062237698,67850,5.4978
lag_completed_weight,池规模,14,1036.360062237698,1109.634493579645,53546,4.3388
lag_completed_weight,池规模,15,1109.634493579645,1182.9089249215922,46477,3.766
lag_completed_weight,池规模,16,1182.9089249215922,1256.1833562635393,42188,3.4184
lag_completed_weight,池规模,17,1256.1833562635393,1329.4577876054864,41743,3.3824
lag_completed_weight,池规模,18,1329.4577876054864,1402.7322189474337,28595,2.317
lag_completed_weight,池规模,19,1402.7322189474337,1476.0066502893808,27168,2.2014
lag_completed_weight,池规模,20,1476.0066502893808,1549.2810816313279,17963,1.4555
lag_completed_weight,池规模,21,1549.2810816313279,1622.5555129732752,12884,1.044
lag_completed_weight,池规模,22,1622.5555129732752,1695.8299443152223,8815,0.7143
lag_completed_weight,池规模,23,1695.8299443152223,1769.1043756571694,6000,0.4862
lag_completed_weight,池规模,24,1769.1043756571694,1842.3788069991165,5050,0.4092
lag_completed_weight,池规模,25,1842.3788069991165,1915.6532383410636,4057,0.3287
lag_completed_weight,池规模,26,1915.6532383410636,1988.927669683011,2680,0.2172
lag_completed_weight,池规模,27,1988.927669683011,2062.202101024958,1676,0.1358
lag_completed_weight,池规模,28,2062.202101024958,2135.4765323669053,1995,0.1617
lag_completed_weight,池规模,29,2135.4765323669053,2208.7509637088524,1000,0.081
lag_completed_weight,池规模,30,2208.7509637088524,2282.0253950507995,739,0.0599
lag_completed_weight,池规模,31,2282.0253950507995,2355.2998263927466,800,0.0648
lag_completed_weight,池规模,32,2355.2998263927466,2428.5742577346937,515,0.0417
lag_completed_weight,池规模,33,2428.5742577346937,2501.8486890766408,526,0.0426
lag_completed_weight,池规模,34,2501.8486890766408,2575.123120418588,386,0.0313
lag_completed_weight,池规模,35,2575.123120418588,2648.397551760535,80,0.0065
lag_completed_weight,池规模,36,2648.397551760535,2721.6719831024825,129,0.0105
lag_completed_weight,池规模,37,2721.6719831024825,2794.9464144444296,55,0.0045
lag_completed_weight,池规模,38,2794.9464144444296,2868.2208457863767,139,0.0113
lag_completed_weight,池规模,39,2868.2208457863767,2941.495277128324,1513,0.1226
lag_completed_kish_n,池规模,0,24.550013268576503,155.65979896245074,92601,7.5033
lag_completed_kish_n,池规模,1,155.65979896245074,286.769584656325,109396,8.8642
lag_completed_kish_n,池规模,2,286.769584656325,417.8793703501992,58912,4.7736
lag_completed_kish_n,池规模,3,417.8793703501992,548.9891560440735,41638,3.3739
lag_completed_kish_n,池规模,4,548.9891560440735,680.0989417379478,15565,1.2612
lag_completed_kish_n,池规模,5,680.0989417379478,811.208727431822,12581,1.0194
lag_completed_kish_n,池规模,6,811.208727431822,942.3185131256962,22364,1.8121
lag_completed_kish_n,池规模,7,942.3185131256962,1073.4282988195705,36744,2.9773
lag_completed_kish_n,池规模,8,1073.4282988195705,1204.5380845134448,62157,5.0365
lag_completed_kish_n,池规模,9,1204.5380845134448,1335.647870207319,77557,6.2843
lag_completed_kish_n,池规模,10,1335.647870207319,1466.7576559011932,88507,7.1716
lag_completed_kish_n,池规模,11,1466.7576559011932,1597.8674415950675,87202,7.0659
lag_completed_kish_n,池规模,12,1597.8674415950675,1728.9772272889418,82588,6.692
lag_completed_kish_n,池规模,13,1728.9772272889418,1860.0870129828158,63159,5.1177
lag_completed_kish_n,池规模,14,1860.0870129828158,1991.1967986766902,59613,4.8304
lag_completed_kish_n,池规模,15,1991.1967986766902,2122.3065843705645,53294,4.3183
lag_completed_kish_n,池规模,16,2122.3065843705645,2253.4163700644385,50683,4.1068
lag_completed_kish_n,池规模,17,2253.4163700644385,2384.526155758313,48524,3.9318
lag_completed_kish_n,池规模,18,2384.526155758313,2515.635941452187,51697,4.1889
lag_completed_kish_n,池规模,19,2515.635941452187,2646.7457271460617,30129,2.4413
lag_completed_kish_n,池规模,20,2646.7457271460617,2777.8555128399357,26123,2.1167
lag_completed_kish_n,池规模,21,2777.8555128399357,2908.96529853381,17303,1.402
lag_completed_kish_n,池规模,22,2908.96529853381,3040.0750842276843,10994,0.8908
lag_completed_kish_n,池规模,23,3040.0750842276843,3171.1848699215584,6753,0.5472
lag_completed_kish_n,池规模,24,3171.1848699215584,3302.2946556154325,6409,0.5193
lag_completed_kish_n,池规模,25,3302.2946556154325,3433.404441309307,3916,0.3173
lag_completed_kish_n,池规模,26,3433.404441309307,3564.514227003181,2089,0.1693
lag_completed_kish_n,池规模,27,3564.514227003181,3695.624012697055,5267,0.4268
lag_completed_kish_n,池规模,28,3695.624012697055,3826.7337983909297,2253,0.1826
lag_completed_kish_n,池规模,29,3826.7337983909297,3957.8435840848038,1131,0.0916
lag_completed_kish_n,池规模,30,3957.8435840848038,4088.9533697786783,753,0.061
lag_completed_kish_n,池规模,31,4088.9533697786783,4220.063155472552,2092,0.1695
lag_completed_kish_n,池规模,32,4220.063155472552,4351.172941166426,532,0.0431
lag_completed_kish_n,池规模,33,4351.172941166426,4482.2827268603005,63,0.0051
lag_completed_kish_n,池规模,34,4482.2827268603005,4613.3925125541755,419,0.034
lag_completed_kish_n,池规模,35,4613.3925125541755,4744.50229824805,90,0.0073
lag_completed_kish_n,池规模,36,4744.50229824805,4875.612083941924,204,0.0165
lag_completed_kish_n,池规模,37,4875.612083941924,5006.721869635798,276,0.0224
lag_completed_kish_n,池规模,38,5006.721869635798,5137.831655329672,207,0.0168
lag_completed_kish_n,池规模,39,5137.831655329672,5268.941441023547,2346,0.1901
C_active,拥挤度 C/V,0,2.3978952727983707,2.5458737278907213,4881,0.3955
C_active,拥挤度 C/V,1,2.5458737278907213,2.6938521829830724,5028,0.4074
C_active,拥挤度 C/V,2,2.6938521829830724,2.841830638075423,7951,0.6443
C_active,拥挤度 C/V,3,2.841830638075423,2.989809093167774,5600,0.4538
C_active,拥挤度 C/V,4,2.989809093167774,3.1377875482601247,10641,0.8622
C_active,拥挤度 C/V,5,3.1377875482601247,3.2857660033524754,7821,0.6337
C_active,拥挤度 C/V,6,3.2857660033524754,3.433744458444826,10280,0.833
C_active,拥挤度 C/V,7,3.433744458444826,3.581722913537177,12700,1.0291
C_active,拥挤度 C/V,8,3.581722913537177,3.729701368629528,13214,1.0707
